24;48;2540
24;49;2587
24;50;2587
24;51;2587
24;52;2634
24;53;2634
24;54;2681
24;55;2681
24;56;2728
24;57;2728
24;58;2728
24;59;2775
24;60;2775
24;61;2822
24;62;2822
24;63;2869
24;64;2869
24;65;2869
24;66;2916
24;67;2916
24;68;2963
24;69;2963
24;70;3010
24;71;3010
24;72;3010
24;73;3057
24;74;3057
24;75;3104
24;76;3104
24;77;3151
24;78;3151
24;79;3151
24;80;3198
24;81;3198
24;82;3245
24;83;3245
24;84;3292
24;85;3292
24;86;3292
24;87;3339
24;88;3339
24;89;3386
24;90;3386
24;91;3433
24;92;3433
24;93;3433
24;94;3480
24;95;3480
24;96;3527
24;97;3527
24;98;3574
24;99;3574
25;0;1600
25;1;1600
25;2;1600
25;3;1647
75;4;16947
75;5;16994
75;6;16994
75;7;17041
75;8;17041
75;9;17041
75;10;17088
75;11;17088
75;12;17135
75;13;17135
75;14;17182
75;15;17182
75;16;17182
75;17;17229
75;18;17229
75;19;17276
75;20;17276
75;21;17323
75;22;17323
75;23;17323
75;24;17370
75;25;17370
75;26;17417
75;27;17417
75;28;17464
75;29;17464
75;30;17464
75;31;17511
75;32;17511
75;33;17558
75;34;17558
75;35;17605
75;36;17605
75;37;17605
75;38;17652
75;39;17652
75;40;17699
75;41;17699
75;42;17746
75;43;17746
75;44;17746
75;45;17793
75;46;17793
75;47;17840
75;48;17840
75;49;17887
75;50;17887
75;51;17887
75;52;17934
75;53;17934
75;54;17981
75;55;17981
75;56;18028
75;57;18028
75;58;18028
75;59;18075
75;60;18075
75;61;18122
75;62;18122
75;63;18169
75;64;18169
75;65;18169
75;66;18216
75;67;18216
75;68;18263
75;69;18263
75;70;18310
75;71;18310
75;72;18310
75;73;18357
75;74;18357
75;75;18404
75;76;18404
75;77;18451
75;78;18451
75;79;18451
75;80;18498
75;81;18498
75;82;18545
75;83;18545
75;84;18592
75;85;18592
75;86;18592
75;87;18639
75;88;18639
75;89;18686
75;90;18686
75;91;18733
75;92;18733
75;93;18733
75;94;18780
75;95;18780
75;96;18827
75;97;18827
75;98;18874
75;99;18874
76;0;16900
76;1;16900
76;2;16900
76;3;16947
76;4;16947
76;5;16994
76;6;16994
76;7;17041
76;8;17041
76;9;17041
76;10;17088
76;11;17088
76;12;17135
76;13;17135
76;14;17182
76;15;17182
76;16;17182
76;17;17229
76;18;17229
76;19;17276
76;20;17276
76;21;17323
76;22;17323
76;23;17323
76;24;17370
76;25;17370
76;26;17417
76;27;17417
76;28;17464
76;29;17464
76;30;17464
76;31;17511
76;32;17511
76;33;17558
76;34;17558
76;35;17605
76;36;17605
76;37;17605
76;38;17652
76;39;17652
76;40;17699
76;41;17699
76;42;17746
76;43;17746
76;44;17746
76;45;17793
76;46;17793
76;47;17840
76;48;17840
76;49;17887
76;50;17887
76;51;17887
76;52;17934
76;53;17934
76;54;17981
76;55;17981
76;56;18028
76;57;18028
76;58;18028
76;59;18075
76;60;18075
76;61;18122
76;62;18122
76;63;18169
76;64;18169
76;65;18169
76;66;18216
76;67;18216
76;68;18263
43;82;7270
43;83;7270
43;84;7317
43;85;7317
43;86;7317
43;87;7364
43;88;7364
43;89;7411
43;90;7411
43;91;7458
43;92;7458
43;93;7458
43;94;7505
43;95;7505
43;96;7552
43;97;7552
43;98;7599
43;99;7599
44;0;5625
44;1;5625
44;2;5625
44;3;5672
44;4;5672
44;5;5719
44;6;5719
44;7;5766
44;8;5766
44;9;5766
44;10;5813
44;11;5813
44;12;5860
44;13;5860
44;14;5907
44;15;5907
44;16;5907
44;17;5954
44;18;5954
44;19;6001
44;20;6001
44;21;6048
44;22;6048
44;23;6048
44;24;6095
44;25;6095
44;26;6142
44;27;6142
44;28;6189
44;29;6189
44;30;6189
44;31;6236
44;32;6236
44;33;6283
44;34;6283
44;35;6330
44;36;6330
44;37;6330
44;38;6377
44;39;6377
44;40;6424
44;41;6424
44;42;6471
44;43;6471
44;44;6471
44;45;6518
44;46;6518
44;47;6565
44;48;6565
44;49;6612
44;50;6612
44;51;6612
44;52;6659
44;53;6659
44;54;6706
44;55;6706
44;56;6753
44;57;6753
44;58;6753
44;59;6800
44;60;6800
44;61;6847
44;62;6847
44;63;6894
44;64;6894
44;65;6894
44;66;6941
44;67;6941
44;68;6988
44;69;6988
44;70;7035
44;71;7035
44;72;7035
44;73;7082
44;74;7082
44;75;7129
44;76;7129
44;77;7176
44;78;7176
44;79;7176
44;80;7223
44;81;7223
44;82;7270
44;83;7270
44;84;7317
44;85;7317
44;86;7317
44;87;7364
44;88;7364
44;89;7411
44;90;7411
44;91;7458
44;92;7458
44;93;7458
44;94;7505
44;95;7505
44;96;7552
44;97;7552
44;98;7599
44;99;7599
45;0;5625
45;1;5625
45;2;5625
45;3;5672
45;4;5672
45;5;5719
45;6;5719
45;7;5766
45;8;5766
45;9;5766
45;10;5813
45;11;5813
45;12;5860
45;13;5860
45;14;5907
45;15;5907
45;16;5907
45;17;5954
45;18;5954
45;19;6001
45;20;6001
45;21;6048
45;22;6048
45;23;6048
45;24;6095
45;25;6095
45;26;6142
45;27;6142
45;28;6189
45;29;6189
45;30;6189
45;31;6236
45;32;6236
45;33;6283
45;34;6283
45;35;6330
45;36;6330
45;37;6330
45;38;6377
45;39;6377
45;40;6424
45;41;6424
45;42;6471
45;43;6471
45;44;6471
45;45;6518
45;46;6518
45;47;6565
45;48;6565
45;49;6612
45;50;6612
45;51;6612
45;52;6659
45;53;6659
45;54;6706
45;55;6706
45;56;6753
45;57;6753
45;58;6753
45;59;6800
45;60;6800
45;61;6847
45;62;6847
45;63;6894
45;64;6894
45;65;6894
45;66;6941
45;67;6941
45;68;6988
45;69;6988
45;70;7035
45;71;7035
45;72;7035
45;73;7082
45;74;7082
45;75;7129
45;76;7129
45;77;7176
45;78;7176
45;79;7176
45;80;7223
45;81;7223
45;82;7270
45;83;7270
45;84;7317
45;85;7317
45;86;7317
45;87;7364
56;32;9636
56;33;9683
56;34;9683
56;35;9730
56;36;9730
56;37;9730
56;38;9777
56;39;9777
56;40;9824
56;41;9824
56;42;9871
56;43;9871
56;44;9871
56;45;9918
56;46;9918
56;47;9965
56;48;9965
56;49;10012
56;50;10012
56;51;10012
56;52;10059
56;53;10059
56;54;10106
56;55;10106
56;56;10153
56;57;10153
56;58;10153
56;59;10200
56;60;10200
56;61;10247
56;62;10247
56;63;10294
56;64;10294
56;65;10294
56;66;10341
56;67;10341
56;68;10388
56;69;10388
56;70;10435
56;71;10435
56;72;10435
56;73;10482
56;74;10482
56;75;10529
56;76;10529
56;77;10576
56;78;10576
56;79;10576
56;80;10623
56;81;10623
56;82;10670
56;83;10670
56;84;10717
56;85;10717
56;86;10717
56;87;10764
56;88;10764
56;89;10811
56;90;10811
56;91;10858
56;92;10858
56;93;10858
56;94;10905
56;95;10905
56;96;10952
56;97;10952
56;98;10999
56;99;10999
57;0;9025
57;1;9025
57;2;9025
57;3;9072
57;4;9072
57;5;9119
57;6;9119
57;7;9166
57;8;9166
57;9;9166
57;10;9213
57;11;9213
57;12;9260
57;13;9260
57;14;9307
57;15;9307
57;16;9307
57;17;9354
57;18;9354
57;19;9401
57;20;9401
57;21;9448
57;22;9448
57;23;9448
57;24;9495
57;25;9495
57;26;9542
57;27;9542
57;28;9589
57;29;9589
57;30;9589
57;31;9636
57;32;9636
57;33;9683
57;34;9683
57;35;9730
57;36;9730
57;37;9730
57;38;9777
57;39;9777
57;40;9824
57;41;9824
57;42;9871
57;43;9871
57;44;9871
57;45;9918
57;46;9918
57;47;9965
57;48;9965
57;49;10012
57;50;10012
57;51;10012
57;52;10059
57;53;10059
57;54;10106
57;55;10106
57;56;10153
57;57;10153
57;58;10153
57;59;10200
57;60;10200
57;61;10247
57;62;10247
57;63;10294
57;64;10294
31;30;3064
31;31;3111
31;32;3111
31;33;3158
31;34;3158
31;35;3205
31;36;3205
31;37;3205
31;38;3252
31;39;3252
31;40;3299
31;41;3299
31;42;3346
31;43;3346
31;44;3346
31;45;3393
31;46;3393
31;47;3440
31;48;3440
31;49;3487
31;50;3487
31;51;3487
31;52;3534
31;53;3534
31;54;3581
31;55;3581
31;56;3628
31;57;3628
31;58;3628
31;59;3675
31;60;3675
31;61;3722
31;62;3722
31;63;3769
31;64;3769
31;65;3769
31;66;3816
31;67;3816
31;68;3863
31;69;3863
31;70;3910
31;71;3910
31;72;3910
31;73;3957
31;74;3957
31;75;4004
31;76;4004
31;77;4051
31;78;4051
31;79;4051
31;80;4098
31;81;4098
31;82;4145
31;83;4145
31;84;4192
31;85;4192
31;86;4192
31;87;4239
31;88;4239
31;89;4286
31;90;4286
31;91;4333
31;92;4333
31;93;4333
31;94;4380
31;95;4380
31;96;4427
31;97;4427
31;98;4474
31;99;4474
32;0;3025
32;1;3025
32;2;3025
32;3;3072
32;4;3072
32;5;3119
32;6;3119
32;7;3166
32;8;3166
32;9;3166
32;10;3213
32;11;3213
32;12;3260
32;13;3260
32;14;3307
32;15;3307
32;16;3307
32;17;3354
32;18;3354
32;19;3401
32;20;3401
32;21;3448
32;22;3448
32;23;3448
32;24;3495
32;25;3495
32;26;3542
32;27;3542
32;28;3589
32;29;3589
32;30;3589
32;31;3636
32;32;3636
32;33;3683
32;34;3683
32;35;3730
32;36;3730
32;37;3730
32;38;3777
32;39;3777
32;40;3824
32;41;3824
32;42;3871
32;43;3871
32;44;3871
32;45;3918
32;46;3918
32;47;3965
32;48;3965
32;49;4012
32;50;4012
32;51;4012
32;52;4059
32;53;4059
32;54;4106
32;55;4106
32;56;4153
32;57;4153
32;58;4153
32;59;4200
32;60;4200
32;61;4247
32;62;4247
32;63;4294
32;64;4294
32;65;4294
32;66;4341
32;67;4341
32;68;4388
32;69;4388
32;70;4435
32;71;4435
32;72;4435
32;73;4482
32;74;4482
32;75;4529
32;76;4529
32;77;4576
32;78;4576
32;79;4576
32;80;4623
32;81;4623
32;82;4670
32;83;4670
32;84;4717
32;85;4717
32;86;4717
32;87;4764
32;88;4764
32;89;4811
32;90;4811
32;91;4858
32;92;4858
32;93;4858
32;94;4905
32;95;4905
32;96;4952
32;97;4952
32;98;4999
32;99;4999
33;0;3025
33;1;3025
33;2;3025
33;3;3072
33;4;3072
33;5;3119
33;6;3119
33;7;3166
33;8;3166
33;9;3166
33;10;3213
33;11;3213
33;12;3260
33;13;3260
33;14;3307
33;15;3307
33;16;3307
33;17;3354
33;18;3354
33;19;3401
33;20;3401
33;21;3448
33;22;3448
33;23;3448
33;24;3495
33;25;3495
33;26;3542
33;27;3542
33;28;3589
33;29;3589
33;30;3589
33;31;3636
33;32;3636
33;33;3683
33;34;3683
33;35;3730
33;36;3730
33;37;3730
33;38;3777
33;39;3777
33;40;3824
33;41;3824
33;42;3871
33;43;3871
33;44;3871
33;45;3918
33;46;3918
33;47;3965
33;48;3965
33;49;4012
33;50;4012
33;51;4012
33;52;4059
33;53;4059
33;54;4106
33;55;4106
33;56;4153
33;57;4153
33;58;4153
33;59;4200
33;60;4200
33;61;4247
33;62;4247
33;63;4294
33;64;4294
33;65;4294
33;66;4341
33;67;4341
33;68;4388
33;69;4388
33;70;4435
33;71;4435
33;72;4435
33;73;4482
33;74;4482
33;75;4529
33;76;4529
33;77;4576
33;78;4576
33;79;4576
33;80;4623
33;81;4623
33;82;4670
33;83;4670
33;84;4717
33;85;4717
33;86;4717
33;87;4764
33;88;4764
33;89;4811
33;90;4811
33;91;4858
33;92;4858
33;93;4858
33;94;4905
33;95;4905
33;96;4952
33;97;4952
33;98;4999
33;99;4999
34;0;3025
34;1;3025
34;2;3025
34;3;3072
34;4;3072
34;5;3119
34;6;3119
34;7;3166
34;8;3166
34;9;3166
34;10;3213
34;11;3213
34;12;3260
34;13;3260
34;14;3307
34;15;3307
34;16;3307
34;17;3354
34;18;3354
34;19;3401
34;20;3401
34;21;3448
34;22;3448
34;23;3448
34;24;3495
34;25;3495
34;26;3542
34;27;3542
34;28;3589
34;29;3589
34;30;3589
34;31;3636
34;32;3636
34;33;3683
34;34;3683
34;35;3730
34;36;3730
34;37;3730
34;38;3777
34;39;3777
34;40;3824
34;41;3824
34;42;3871
84;40;21824
84;41;21824
84;42;21871
84;43;21871
84;44;21871
84;45;21918
84;46;21918
84;47;21965
84;48;21965
84;49;22012
84;50;22012
84;51;22012
84;52;22059
84;53;22059
84;54;22106
84;55;22106
84;56;22153
84;57;22153
84;58;22153
84;59;22200
84;60;22200
84;61;22247
84;62;22247
84;63;22294
84;64;22294
84;65;22294
84;66;22341
84;67;22341
84;68;22388
84;69;22388
84;70;22435
84;71;22435
84;72;22435
84;73;22482
84;74;22482
84;75;22529
84;76;22529
84;77;22576
84;78;22576
84;79;22576
84;80;22623
84;81;22623
84;82;22670
84;83;22670
84;84;22717
84;85;22717
84;86;22717
84;87;22764
84;88;22764
84;89;22811
84;90;22811
84;91;22858
84;92;22858
84;93;22858
84;94;22905
84;95;22905
84;96;22952
84;97;22952
84;98;22999
84;99;22999
85;0;21025
85;1;21025
85;2;21025
85;3;21072
85;4;21072
85;5;21119
85;6;21119
85;7;21166
85;8;21166
85;9;21166
85;10;21213
85;11;21213
85;12;21260
85;13;21260
85;14;21307
85;15;21307
85;16;21307
85;17;21354
85;18;21354
85;19;21401
85;20;21401
85;21;21448
85;22;21448
85;23;21448
85;24;21495
85;25;21495
85;26;21542
85;27;21542
85;28;21589
85;29;21589
85;30;21589
85;31;21636
85;32;21636
85;33;21683
85;34;21683
85;35;21730
85;36;21730
85;37;21730
85;38;21777
85;39;21777
85;40;21824
85;41;21824
85;42;21871
85;43;21871
85;44;21871
85;45;21918
85;46;21918
85;47;21965
85;48;21965
85;49;22012
85;50;22012
85;51;22012
85;52;22059
85;53;22059
85;54;22106
85;55;22106
85;56;22153
85;57;22153
85;58;22153
85;59;22200
85;60;22200
85;61;22247
85;62;22247
85;63;22294
85;64;22294
85;65;22294
85;66;22341
85;67;22341
85;68;22388
85;69;22388
85;70;22435
85;71;22435
85;72;22435
85;73;22482
85;74;22482
85;75;22529
85;76;22529
85;77;22576
85;78;22576
85;79;22576
85;80;22623
85;81;22623
85;82;22670
85;83;22670
85;84;22717
85;85;22717
85;86;22717
85;87;22764
85;88;22764
85;89;22811
85;90;22811
85;91;22858
85;92;22858
85;93;22858
85;94;22905
85;95;22905
85;96;22952
85;97;22952
85;98;22999
85;99;22999
86;0;22500
86;1;22500
86;2;22500
86;3;22547
86;4;22547
86;5;22594
86;6;22594
86;7;22641
86;8;22641
86;9;22641
86;10;22688
86;11;22688
86;12;22735
86;13;22735
86;14;22782
86;15;22782
86;16;22782
86;17;22829
86;18;22829
86;19;22876
86;20;22876
86;21;22923
86;22;22923
86;23;22923
86;24;22970
86;25;22970
86;26;23017
86;27;23017
86;28;23064
86;29;23064
86;30;23064
86;31;23111
86;32;23111
86;33;23158
86;34;23158
86;35;23205
86;36;23205
86;37;23205
86;38;23252
86;39;23252
86;40;23299
86;41;23299
86;42;23346
86;43;23346
86;44;23346
86;45;23393
86;46;23393
86;47;23440
86;48;23440
86;49;23487
86;50;23487
86;51;23487
86;52;23534
86;53;23534
86;54;23581
86;55;23581
86;56;23628
86;57;23628
86;58;23628
86;59;23675
86;60;23675
86;61;23722
86;62;23722
86;63;23769
86;64;23769
86;65;23769
86;66;23816
86;67;23816
86;68;23863
86;69;23863
86;70;23910
86;71;23910
86;72;23910
86;73;23957
86;74;23957
86;75;24004
86;76;24004
86;77;24051
86;78;24051
86;79;24051
86;80;24098
86;81;24098
86;82;24145
86;83;24145
86;84;24192
86;85;24192
86;86;24192
86;87;24239
86;88;24239
86;89;24286
86;90;24286
86;91;24333
86;92;24333
86;93;24333
86;94;24380
86;95;24380
86;96;24427
86;97;24427
86;98;24474
86;99;24474
87;0;22500
87;1;22500
87;2;22500
87;3;22547
87;4;22547
87;5;22594
87;6;22594
87;7;22641
87;8;22641
87;9;22641
87;10;22688
87;11;22688
87;12;22735
87;13;22735
87;14;22782
87;15;22782
87;16;22782
87;17;22829
87;18;22829
87;19;22876
87;20;22876
87;21;22923
87;22;22923
87;23;22923
87;24;22970
87;25;22970
87;26;23017
87;27;23017
87;28;23064
87;29;23064
87;30;23064
87;31;23111
87;32;23111
87;33;23158
87;34;23158
87;35;23205
87;36;23205
87;37;23205
87;38;23252
87;39;23252
87;40;23299
87;41;23299
87;42;23346
87;43;23346
87;44;23346
87;45;23393
87;46;23393
87;47;23440
87;48;23440
87;49;23487
87;50;23487
87;51;23487
87;52;23534
87;53;23534
87;54;23581
87;55;23581
87;56;23628
87;57;23628
87;58;23628
87;59;23675
87;60;23675
87;61;23722
87;62;23722
87;63;23769
87;64;23769
87;65;23769
87;66;23816
87;67;23816
87;68;23863
87;69;23863
87;70;23910
87;71;23910
87;72;23910
87;73;23957
87;74;23957
87;75;24004
87;76;24004
87;77;24051
87;78;24051
87;79;24051
87;80;24098
87;81;24098
87;82;24145
87;83;24145
87;84;24192
87;85;24192
87;86;24192
87;87;24239
87;88;24239
87;89;24286
87;90;24286
87;91;24333
87;92;24333
87;93;24333
87;94;24380
87;95;24380
87;96;24427
87;97;24427
87;98;24474
87;99;24474
88;0;22500
88;1;22500
88;2;22500
88;3;22547
88;4;22547
88;5;22594
88;6;22594
88;7;22641
88;8;22641
88;9;22641
88;10;22688
88;11;22688
88;12;22735
88;13;22735
88;14;22782
88;15;22782
88;16;22782
88;17;22829
88;18;22829
88;19;22876
88;20;22876
88;21;22923
88;22;22923
88;23;22923
88;24;22970
88;25;22970
88;26;23017
88;27;23017
88;28;23064
88;29;23064
88;30;23064
88;31;23111
88;32;23111
88;33;23158
88;34;23158
88;35;23205
88;36;23205
88;37;23205
88;38;23252
88;39;23252
88;40;23299
88;41;23299
88;42;23346
88;43;23346
88;44;23346
88;45;23393
88;46;23393
81;28;20164
81;29;20164
81;30;20164
81;31;20211
81;32;20211
81;33;20258
81;34;20258
81;35;20305
81;36;20305
81;37;20305
81;38;20352
81;39;20352
81;40;20399
81;41;20399
81;42;20446
81;43;20446
81;44;20446
81;45;20493
81;46;20493
81;47;20540
81;48;20540
81;49;20587
81;50;20587
81;51;20587
81;52;20634
81;53;20634
81;54;20681
81;55;20681
81;56;20728
81;57;20728
81;58;20728
81;59;20775
81;60;20775
